Wavelength (nm),Spectral photon flux (1/[s m2 nm])
841.83832,1696290131341114.0
842.24823,1719405126391029.2
842.65814,1696767329036489.0
843.06799,1682031352897107.8
843.47784,1664478330300987.2
843.8877,1652653419224595.8
844.29749,1645260004226374.2
844.70728,1631801251253925.0
845.11707,1633013562291989.8
845.52679,1631596863168246.5
845.93652,1633933981043950.2
846.34619,1601669203816934.5
846.75586,1586544506576708.5
847.16553,1602312545244172.0
847.57513,1596306449201624.8
847.98474,1585255455092801.8
848.39429,1537122033651822.2
848.80383,1535403502797017.0
849.21338,1547267878982464.0
849.62286,1538251242891919.2
850.03235,1518515974190650.5
850.44177,1515252513739718.5
850.8512,1521597139945673.2
851.26062,1491540562505724.8
851.66998,1471235211107852.5
852.07935,1480648745520832.0
852.48865,1468864295751825.5
852.89801,1457341085376972.8
853.30725,1445782965725517.8
853.71655,1437040343262148.2
854.12573,1423209108504206.2
854.53497,1415156093377541.8
854.94415,1396801794623960.0
855.35333,1383137774967733.0
855.76245,1404220875681439.2
856.17157,1384319284774025.5
856.58069,1354960805361307.8
856.98975,1352580939361550.2
857.39874,1349288680582723.0
857.8078,1341661672292015.5
858.2168,1302385764595197.0
858.62573,1309412510362337.2
859.03467,1309188505676905.0
859.4436,1296247296480768.8
859.85248,1279479732722449.8
860.26135,1268024066498638.2
860.67023,1281897780005106.8
861.07904,1264110325197151.2
861.48785,1249351313591249.5
861.89661,1241072426759810.8
862.30536,1228301902551908.2
862.71405,1239340398742230.8
863.12274,1231684853851360.0
863.53143,1226105144836203.2
863.94006,1217584378472992.8
864.34869,1198761404883138.5
864.75732,1180670190561255.5
865.16589,1183025919940124.8
865.5744,1171764191105786.2
865.98297,1154493547526882.0
866.39148,1149201982373164.5
866.79993,1141619561961887.0
867.20837,1155109428748059.0
867.61682,1128307890172483.2
868.02521,1119481851580253.9
868.43359,1107745983313071.5
868.84192,1119417534579736.9
869.25024,1098711768082333.5
869.65857,1100706075488898.4
870.06683,1092025735658145.5
870.4751,1080231491880952.8
870.8833,1072815767988577.2
871.2915,1051657511453821.9
871.69965,1069005424890989.1
872.10779,1050248988821077.0
872.51593,1030027129622645.1
872.92401,1033912888462500.9
873.33209,1027270298946034.9
873.74017,1041044999295513.9
874.14819,1026907850004425.4
874.55615,995410655122562.2
874.96417,1005812638037468.9
875.37207,995083282132987.4
875.78003,986386865980912.4
876.18793,972729015551831.4
876.59576,993108535927425.6
877.0036,997212281665950.5
877.41144,971212774390091.9
877.81921,954374910176663.0
878.22699,955976493060789.1
878.63477,959725123634415.0
879.04248,937539006562070.4
879.45013,941372786138949.4
879.85779,941653098750836.4
880.26544,932618674544339.8
880.6731,938848052732818.2
881.08063,925074244289240.4
881.48822,933929681422908.8
881.89575,927630370092007.9
882.30328,911486755437751.8
882.71075,893946315559726.1
883.11823,906528148518890.4
883.52563,902547725394526.1
883.93304,890289650401500.5
884.34045,889412919598499.5
884.7478,875198944211761.4
885.15509,876191869202526.2
885.56244,882680232418924.4
885.96973,864157075138652.9
886.37695,863447990712888.4
886.78418,861155463596776.0
887.19141,862348530340926.1
887.59857,858709854207466.8
888.00568,845841126580113.6
888.41284,858122337879683.5
888.81989,846752177882198.4
889.22699,837613365048643.6
889.63403,837588031406719.5
890.04102,848829178189961.6
890.44806,830101771900239.2
890.85498,815417996721768.6
891.26196,839878388912425.9
891.66882,811951635180183.1
892.07574,805037677202874.1
892.4826,784489844060622.8
892.8894,812983242990678.4
893.2962,804894716710622.4
893.703,796047777033880.8
894.10974,784271871448796.8
894.51648,779152767064956.4
894.92316,778540131396213.6
895.32983,776673299036733.5
895.73651,765884762109479.0
896.14313,771359674748504.0
896.54974,768793071765819.8
