Wavelength (nm),Spectral photon flux (1/[s m2 nm])
736.60516,2.091659582098835e+16
737.02032,2.069882230183404e+16
737.43542,2.046491979093373e+16
737.85059,2.027866784243349e+16
738.26569,2.0077927229186476e+16
738.68079,1.9896856079186456e+16
739.09583,1.978243690978243e+16
739.51086,1.9680541337363108e+16
739.9259,1.9557160933400416e+16
740.34094,1.9470977594622504e+16
740.75592,1.9346039372608156e+16
741.1709,1.922411269950578e+16
741.58588,1.9230684189037996e+16
742.00079,1.9114680203849744e+16
742.41577,1.905168278017531e+16
742.83069,1.8957218193339692e+16
743.24554,1.8866418805134996e+16
743.6604,1.876662087321235e+16
744.07526,1.8671420999520936e+16
744.49011,1.862832026314273e+16
744.90497,1.8468013784552256e+16
745.31976,1.8365692566295316e+16
745.7345,1.8272617806912424e+16
746.14929,1.813018177247957e+16
746.56403,1.8004162512720464e+16
746.97876,1.7963598223405232e+16
747.39349,1.7832802571980716e+16
747.80817,1.766470510593973e+16
748.22284,1.7561106298727186e+16
748.63751,1.7411863535562656e+16
749.05212,1.7298935582067478e+16
749.4668,1.7148142668207038e+16
749.88135,1.7050684789812782e+16
750.29596,1.692069890196469e+16
750.71051,1.6798832199586328e+16
751.12506,1.6657944990418034e+16
751.53961,1.651943392060844e+16
751.9541,1.6450266290785608e+16
752.36859,1.628070053042244e+16
752.78308,1.6182166280843394e+16
753.19751,1.6084720726954132e+16
753.612,1.5946369412258448e+16
754.02637,1.580995907852759e+16
754.4408,1.5776931878063214e+16
754.85516,1.5594644094017756e+16
755.26953,1.5464729158548352e+16
755.6839,1.5376870374629632e+16
756.09821,1.522665657665483e+16
756.51251,1.5140430186647906e+16
756.92682,1.4996052437986304e+16
757.34106,1.4876383153862842e+16
757.75531,1.4765488801012338e+16
758.16956,1.4619384314805142e+16
758.5838,1.449664063383514e+16
758.99799,1.4396730807666206e+16
759.41217,1.4242470331318224e+16
759.82629,1.4129628445800026e+16
760.24048,1.4012619465944206e+16
760.65454,1.393725573945377e+16
761.06866,1.3811446853738286e+16
761.48273,1.369592428855779e+16
761.89679,1.3558891922214726e+16
762.31085,1.347694861622407e+16
762.72491,1.3355576085228792e+16
763.13892,1.3267910922037756e+16
763.55286,1.3178280860985508e+16
763.96686,1.3100206862968072e+16
764.3808,1.3054738883823358e+16
764.79474,1.2981356010410226e+16
765.20862,1.2911053546224632e+16
765.62256,1.282255016505656e+16
766.03644,1.2710592903820896e+16
766.45026,1.2617404604916436e+16
766.86407,1.2541007889585696e+16
767.27789,1.248000195087651e+16
767.69171,1.2368652373184332e+16
768.10547,1.2288920946449104e+16
768.51923,1.2208809263624306e+16
768.93298,1.2128530397485898e+16
769.34668,1.2091869568179484e+16
769.76038,1.1977758457358498e+16
770.17407,1.1886610998242666e+16
770.58777,1.1791287320874902e+16
771.0014,1.1680840411668068e+16
771.41498,1.1620365619752456e+16
771.82861,1.1542167493518736e+16
772.24219,1.1433944212760532e+16
772.65576,1.1357051058011614e+16
773.06927,1.1239559142021754e+16
773.48285,1.1218523314866454e+16
773.8963,1.112682105433028e+16
774.30981,1.103519791520461e+16
774.72327,1.0943389818146512e+16
775.13672,1.08189581503234e+16
775.55017,1.0788698790069978e+16
775.96356,1.0672236843116276e+16
776.37695,1.0571724227125388e+16
776.79028,1.0515959337058146e+16
