Wavelength (nm),Spectral photon flux (1/[s m2 nm])
889.22699,662490830009957.8
889.63403,665300387968229.0
890.04102,674564788121634.0
890.44806,654680317727551.4
890.85498,643426931735545.2
891.26196,641909419038704.8
891.66882,647148474768065.8
892.07574,640809991053487.8
892.4826,613241315396913.4
892.8894,632854511804048.9
893.2962,626004315948868.8
893.703,619310770572571.1
894.10974,602947130210635.0
894.51648,594169159871181.5
894.92316,598404640871585.8
895.32983,586041530133916.0
895.73651,585730513114102.6
896.14313,590938784814037.2
896.54974,590597531772630.6
896.9563,586193830591982.5
897.36285,584376816984965.8
897.76935,566304732334144.2
898.17584,576656664155929.2
898.58228,564323401957615.8
898.98871,556824104960263.2
899.39514,542237770585792.94
899.80151,551350435246470.06
900.20789,544797043858041.5
900.6142,531803709432335.9
901.02051,536817936919009.7
901.42676,541477047542494.4
901.83301,520286638745935.44
902.2392,509056669614018.1
902.64545,510714437247727.44
903.05157,528849732161836.25
903.4577,507417632544316.3
903.86383,513408641449483.1
904.2699,498588319325867.1
904.67596,497419986662382.1
905.08203,489671532153649.94
905.48798,478618478582634.56
905.89398,483158846519805.5
906.29993,496432856509162.2
906.70587,482250989321987.06
907.11176,477432057744819.06
907.51764,479966772152314.44
907.92346,475872520569470.6
908.32928,473441818267805.94
908.73505,453928496567130.9
909.14081,465733671732112.8
909.54651,459553132788312.7
909.95221,443286530236383.5
910.35791,439413033060075.5
910.76355,441632608200413.94
911.16919,430393616460798.9
911.57477,435408236454647.75
911.98035,434109979296030.75
912.38586,427853661448917.94
912.79138,438035538475849.7
913.1969,427389151057361.9
913.60236,418250470010514.0
914.00775,415792496633634.06
914.41315,426047287383612.6
914.81854,416022097412973.8
915.22388,399875791064448.9
915.62921,411149640905747.44
916.03448,412080013957100.7
916.43976,394898135210660.94
916.84497,379722319595305.6
917.25018,397999326203071.56
917.65533,385418621349572.9
918.06049,393772282351449.25
918.46564,388521691421681.44
918.87073,380762728077433.1
919.27582,390638356151529.3
919.68085,394384803138301.6
920.08582,368702804140607.9
920.49084,371270735734976.4
